ACCURACY,GRAIN,DELAY,TEXT,TOOL,EXPERIMENT
0.47904191616766467,WHEAT,30,Content,VADER,3b
0.5269461077844312,WHEAT,30,Content,VADER,3b
0.5269461077844312,WHEAT,30,Content,VADER,3b
0.5029940119760479,WHEAT,30,Content,VADER,3b
0.5778443113772455,WHEAT,30,Content,VADER,3b
0.5479041916167665,WHEAT,30,Content,VADER,3b
0.5299401197604791,WHEAT,30,Content,VADER,3b
0.5389221556886228,WHEAT,30,Content,VADER,3b
0.5389221556886228,WHEAT,30,Content,VADER,3b
0.5329341317365269,WHEAT,30,Content,VADER,3b
0.47604790419161674,WHEAT,30,Content,VADER,3b
0.49101796407185627,WHEAT,30,Content,VADER,3b
0.5449101796407185,WHEAT,30,Content,VADER,3b
0.47604790419161674,WHEAT,30,Content,VADER,3b
0.5299401197604791,WHEAT,30,Content,VADER,3b
0.5,WHEAT,30,Content,VADER,3b
0.5329341317365269,WHEAT,30,Content,VADER,3b
0.5449101796407185,WHEAT,30,Content,VADER,3b
0.592814371257485,WHEAT,30,Content,VADER,3b
0.5389221556886228,WHEAT,30,Content,VADER,3b
0.5329341317365269,WHEAT,30,Content,VADER,3b
0.5359281437125748,WHEAT,30,Content,VADER,3b
0.5269461077844312,WHEAT,30,Content,VADER,3b
0.5359281437125748,WHEAT,30,Content,VADER,3b
0.5209580838323353,WHEAT,30,Content,VADER,3b
0.5389221556886228,WHEAT,30,Content,VADER,3b
0.5179640718562875,WHEAT,30,Content,VADER,3b
0.5059880239520959,WHEAT,30,Content,VADER,3b
0.5419161676646707,WHEAT,30,Content,VADER,3b
0.5269461077844312,WHEAT,30,Content,VADER,3b
0.5508982035928144,WHEAT,30,Content,VADER,3b
0.4880239520958084,WHEAT,30,Content,VADER,3b
0.5449101796407185,WHEAT,30,Content,VADER,3b
0.5149700598802395,WHEAT,30,Content,VADER,3b
0.5,WHEAT,30,Content,VADER,3b
0.5149700598802395,WHEAT,30,Content,VADER,3b
0.5508982035928144,WHEAT,30,Content,VADER,3b
0.5179640718562875,WHEAT,30,Content,VADER,3b
0.4952681388012618,RICE,0,Content,VADER,3b
0.47003154574132494,RICE,0,Content,VADER,3b
0.4921135646687697,RICE,0,Content,VADER,3b
0.5331230283911672,RICE,0,Content,VADER,3b
0.48264984227129337,RICE,0,Content,VADER,3b
0.47003154574132494,RICE,0,Content,VADER,3b
0.5078864353312302,RICE,0,Content,VADER,3b
0.45110410094637227,RICE,0,Content,VADER,3b
0.47634069400630913,RICE,0,Content,VADER,3b
0.4794952681388013,RICE,0,Content,VADER,3b
0.4889589905362776,RICE,0,Content,VADER,3b
0.47318611987381703,RICE,0,Content,VADER,3b
0.47003154574132494,RICE,0,Content,VADER,3b
0.5173501577287066,RICE,0,Content,VADER,3b
0.4416403785488959,RICE,0,Content,VADER,3b
0.4794952681388013,RICE,0,Content,VADER,3b
0.5078864353312302,RICE,0,Content,VADER,3b
0.5110410094637224,RICE,0,Content,VADER,3b
0.4794952681388013,RICE,0,Content,VADER,3b
0.45110410094637227,RICE,0,Content,VADER,3b
0.4668769716088328,RICE,0,Content,VADER,3b
0.48580441640378547,RICE,0,Content,VADER,3b
0.4794952681388013,RICE,0,Content,VADER,3b
0.444794952681388,RICE,0,Content,VADER,3b
0.48580441640378547,RICE,0,Content,VADER,3b
0.47634069400630913,RICE,0,Content,VADER,3b
0.48264984227129337,RICE,0,Content,VADER,3b
0.5110410094637224,RICE,0,Content,VADER,3b
0.4384858044164038,RICE,0,Content,VADER,3b
0.47318611987381703,RICE,0,Content,VADER,3b
0.5110410094637224,RICE,0,Content,VADER,3b
0.4668769716088328,RICE,0,Content,VADER,3b
0.4637223974763407,RICE,0,Content,VADER,3b
0.45741324921135645,RICE,0,Content,VADER,3b
0.4921135646687697,RICE,0,Content,VADER,3b
0.526813880126183,RICE,0,Content,VADER,3b
0.45110410094637227,RICE,0,Content,VADER,3b
0.48580441640378547,RICE,0,Content,VADER,3b
0.48264984227129337,RICE,0,Content,VADER,3b
0.5299684542586751,RICE,0,Content,VADER,3b
0.4794952681388013,RICE,0,Content,VADER,3b
0.4668769716088328,RICE,0,Content,VADER,3b
0.5299684542586751,RICE,0,Content,VADER,3b
0.4889589905362776,RICE,0,Content,VADER,3b
0.501577287066246,RICE,0,Content,VADER,3b
0.47003154574132494,RICE,0,Content,VADER,3b
0.45741324921135645,RICE,0,Content,VADER,3b
0.501577287066246,RICE,0,Content,VADER,3b
0.5110410094637224,RICE,0,Content,VADER,3b
0.4921135646687697,RICE,0,Content,VADER,3b
0.48264984227129337,RICE,1,Content,VADER,3b
0.45741324921135645,RICE,1,Content,VADER,3b
0.48580441640378547,RICE,1,Content,VADER,3b
0.5299684542586751,RICE,1,Content,VADER,3b
0.48580441640378547,RICE,1,Content,VADER,3b
0.45425867507886436,RICE,1,Content,VADER,3b
0.45110410094637227,RICE,1,Content,VADER,3b
0.4889589905362776,RICE,1,Content,VADER,3b
0.501577287066246,RICE,1,Content,VADER,3b
0.48580441640378547,RICE,1,Content,VADER,3b
0.4952681388012618,RICE,1,Content,VADER,3b
0.4889589905362776,RICE,1,Content,VADER,3b
0.45110410094637227,RICE,1,Content,VADER,3b
0.42586750788643535,RICE,1,Content,VADER,3b
0.4889589905362776,RICE,1,Content,VADER,3b
0.5173501577287066,RICE,1,Content,VADER,3b
0.4668769716088328,RICE,1,Content,VADER,3b
0.4952681388012618,RICE,1,Content,VADER,3b
0.47003154574132494,RICE,1,Content,VADER,3b
0.4952681388012618,RICE,1,Content,VADER,3b
0.4889589905362776,RICE,1,Content,VADER,3b
0.4605678233438486,RICE,1,Content,VADER,3b
0.5173501577287066,RICE,1,Content,VADER,3b
0.4668769716088328,RICE,1,Content,VADER,3b
0.5078864353312302,RICE,1,Content,VADER,3b
0.4605678233438486,RICE,1,Content,VADER,3b
0.47003154574132494,RICE,1,Content,VADER,3b
0.4952681388012618,RICE,1,Content,VADER,3b
0.416403785488959,RICE,1,Content,VADER,3b
0.4952681388012618,RICE,1,Content,VADER,3b
0.4794952681388013,RICE,1,Content,VADER,3b
0.4889589905362776,RICE,1,Content,VADER,3b
0.4479495268138801,RICE,1,Content,VADER,3b
0.4479495268138801,RICE,1,Content,VADER,3b
0.48264984227129337,RICE,1,Content,VADER,3b
0.5205047318611987,RICE,1,Content,VADER,3b
0.5110410094637224,RICE,1,Content,VADER,3b
0.4479495268138801,RICE,1,Content,VADER,3b
0.5173501577287066,RICE,1,Content,VADER,3b
0.5141955835962145,RICE,1,Content,VADER,3b
0.444794952681388,RICE,1,Content,VADER,3b
0.4227129337539432,RICE,1,Content,VADER,3b
0.501577287066246,RICE,1,Content,VADER,3b
0.42902208201892744,RICE,1,Content,VADER,3b
0.47318611987381703,RICE,1,Content,VADER,3b
0.45741324921135645,RICE,1,Content,VADER,3b
0.4479495268138801,RICE,1,Content,VADER,3b
0.5047318611987381,RICE,1,Content,VADER,3b
0.47003154574132494,RICE,1,Content,VADER,3b
0.4794952681388013,RICE,1,Content,VADER,3b
0.4479495268138801,RICE,2,Content,VADER,3b
0.47634069400630913,RICE,2,Content,VADER,3b
0.47003154574132494,RICE,2,Content,VADER,3b
0.5047318611987381,RICE,2,Content,VADER,3b
0.48580441640378547,RICE,2,Content,VADER,3b
0.4479495268138801,RICE,2,Content,VADER,3b
0.4668769716088328,RICE,2,Content,VADER,3b
0.49842271293375395,RICE,2,Content,VADER,3b
0.4668769716088328,RICE,2,Content,VADER,3b
0.501577287066246,RICE,2,Content,VADER,3b
0.5047318611987381,RICE,2,Content,VADER,3b
0.501577287066246,RICE,2,Content,VADER,3b
0.5205047318611987,RICE,2,Content,VADER,3b
0.47003154574132494,RICE,2,Content,VADER,3b
0.47318611987381703,RICE,2,Content,VADER,3b
0.4921135646687697,RICE,2,Content,VADER,3b
0.48580441640378547,RICE,2,Content,VADER,3b
0.48264984227129337,RICE,2,Content,VADER,3b
0.45425867507886436,RICE,2,Content,VADER,3b
0.39747634069400634,RICE,2,Content,VADER,3b
0.47003154574132494,RICE,2,Content,VADER,3b
0.4889589905362776,RICE,2,Content,VADER,3b
0.4889589905362776,RICE,2,Content,VADER,3b
0.4668769716088328,RICE,2,Content,VADER,3b
0.48264984227129337,RICE,2,Content,VADER,3b
0.4952681388012618,RICE,2,Content,VADER,3b
0.47634069400630913,RICE,2,Content,VADER,3b
0.444794952681388,RICE,2,Content,VADER,3b
0.5141955835962145,RICE,2,Content,VADER,3b
0.444794952681388,RICE,2,Content,VADER,3b
0.5078864353312302,RICE,2,Content,VADER,3b
0.47634069400630913,RICE,2,Content,VADER,3b
0.47003154574132494,RICE,2,Content,VADER,3b
0.4921135646687697,RICE,2,Content,VADER,3b
0.4921135646687697,RICE,2,Content,VADER,3b
0.4384858044164038,RICE,2,Content,VADER,3b
0.45741324921135645,RICE,2,Content,VADER,3b
0.4479495268138801,RICE,2,Content,VADER,3b
0.47318611987381703,RICE,2,Content,VADER,3b
0.42902208201892744,RICE,2,Content,VADER,3b
0.4668769716088328,RICE,2,Content,VADER,3b
0.48580441640378547,RICE,2,Content,VADER,3b
0.4195583596214511,RICE,2,Content,VADER,3b
0.4637223974763407,RICE,2,Content,VADER,3b
0.49842271293375395,RICE,2,Content,VADER,3b
0.45425867507886436,RICE,2,Content,VADER,3b
0.4921135646687697,RICE,2,Content,VADER,3b
0.4479495268138801,RICE,2,Content,VADER,3b
0.4668769716088328,RICE,2,Content,VADER,3b
0.4889589905362776,RICE,2,Content,VADER,3b
0.47151898734177217,RICE,3,Content,VADER,3b
0.4936708860759494,RICE,3,Content,VADER,3b
0.45569620253164556,RICE,3,Content,VADER,3b
0.4430379746835443,RICE,3,Content,VADER,3b
0.4620253164556962,RICE,3,Content,VADER,3b
0.4810126582278481,RICE,3,Content,VADER,3b
0.4588607594936709,RICE,3,Content,VADER,3b
0.5,RICE,3,Content,VADER,3b
0.4810126582278481,RICE,3,Content,VADER,3b
0.5063291139240507,RICE,3,Content,VADER,3b
0.4810126582278481,RICE,3,Content,VADER,3b
0.4810126582278481,RICE,3,Content,VADER,3b
0.4620253164556962,RICE,3,Content,VADER,3b
0.5158227848101266,RICE,3,Content,VADER,3b
0.5189873417721519,RICE,3,Content,VADER,3b
0.5031645569620253,RICE,3,Content,VADER,3b
0.5,RICE,3,Content,VADER,3b
0.4651898734177215,RICE,3,Content,VADER,3b
0.4620253164556962,RICE,3,Content,VADER,3b
0.48417721518987344,RICE,3,Content,VADER,3b
0.509493670886076,RICE,3,Content,VADER,3b
0.49050632911392406,RICE,3,Content,VADER,3b
0.48417721518987344,RICE,3,Content,VADER,3b
0.4651898734177215,RICE,3,Content,VADER,3b
0.4588607594936709,RICE,3,Content,VADER,3b
0.4936708860759494,RICE,3,Content,VADER,3b
0.49050632911392406,RICE,3,Content,VADER,3b
0.439873417721519,RICE,3,Content,VADER,3b
0.5,RICE,3,Content,VADER,3b
0.47468354430379744,RICE,3,Content,VADER,3b
0.49050632911392406,RICE,3,Content,VADER,3b
0.509493670886076,RICE,3,Content,VADER,3b
0.4936708860759494,RICE,3,Content,VADER,3b
0.49050632911392406,RICE,3,Content,VADER,3b
0.4873417721518987,RICE,3,Content,VADER,3b
0.5,RICE,3,Content,VADER,3b
0.4810126582278481,RICE,3,Content,VADER,3b
0.43670886075949367,RICE,3,Content,VADER,3b
0.4272151898734177,RICE,3,Content,VADER,3b
0.5031645569620253,RICE,3,Content,VADER,3b
0.48417721518987344,RICE,3,Content,VADER,3b
0.509493670886076,RICE,3,Content,VADER,3b
0.4620253164556962,RICE,3,Content,VADER,3b
0.44936708860759494,RICE,3,Content,VADER,3b
0.47468354430379744,RICE,3,Content,VADER,3b
0.4810126582278481,RICE,3,Content,VADER,3b
0.48417721518987344,RICE,3,Content,VADER,3b
0.4588607594936709,RICE,3,Content,VADER,3b
0.49050632911392406,RICE,3,Content,VADER,3b
0.4588607594936709,RICE,3,Content,VADER,3b
0.4810126582278481,RICE,5,Content,VADER,3b
0.48417721518987344,RICE,5,Content,VADER,3b
0.45569620253164556,RICE,5,Content,VADER,3b
0.4810126582278481,RICE,5,Content,VADER,3b
0.509493670886076,RICE,5,Content,VADER,3b
0.4651898734177215,RICE,5,Content,VADER,3b
0.47151898734177217,RICE,5,Content,VADER,3b
0.44936708860759494,RICE,5,Content,VADER,3b
0.5,RICE,5,Content,VADER,3b
0.4873417721518987,RICE,5,Content,VADER,3b
0.4778481012658228,RICE,5,Content,VADER,3b
0.49050632911392406,RICE,5,Content,VADER,3b
0.43670886075949367,RICE,5,Content,VADER,3b
0.49050632911392406,RICE,5,Content,VADER,3b
0.41139240506329117,RICE,5,Content,VADER,3b
0.4620253164556962,RICE,5,Content,VADER,3b
0.4620253164556962,RICE,5,Content,VADER,3b
0.5126582278481012,RICE,5,Content,VADER,3b
0.4778481012658228,RICE,5,Content,VADER,3b
0.4810126582278481,RICE,5,Content,VADER,3b
0.4462025316455696,RICE,5,Content,VADER,3b
0.5126582278481012,RICE,5,Content,VADER,3b
0.4778481012658228,RICE,5,Content,VADER,3b
0.41455696202531644,RICE,5,Content,VADER,3b
0.49683544303797467,RICE,5,Content,VADER,3b
0.5063291139240507,RICE,5,Content,VADER,3b
0.47151898734177217,RICE,5,Content,VADER,3b
0.5031645569620253,RICE,5,Content,VADER,3b
0.47151898734177217,RICE,5,Content,VADER,3b
0.47151898734177217,RICE,5,Content,VADER,3b
0.5031645569620253,RICE,5,Content,VADER,3b
0.49050632911392406,RICE,5,Content,VADER,3b
0.4588607594936709,RICE,5,Content,VADER,3b
0.43037974683544306,RICE,5,Content,VADER,3b
0.4525316455696203,RICE,5,Content,VADER,3b
0.47468354430379744,RICE,5,Content,VADER,3b
0.49050632911392406,RICE,5,Content,VADER,3b
0.4588607594936709,RICE,5,Content,VADER,3b
0.4430379746835443,RICE,5,Content,VADER,3b
0.46835443037974683,RICE,5,Content,VADER,3b
0.4651898734177215,RICE,5,Content,VADER,3b
0.45569620253164556,RICE,5,Content,VADER,3b
0.47468354430379744,RICE,5,Content,VADER,3b
0.41455696202531644,RICE,5,Content,VADER,3b
0.43037974683544306,RICE,5,Content,VADER,3b
0.5126582278481012,RICE,5,Content,VADER,3b
0.5,RICE,5,Content,VADER,3b
0.509493670886076,RICE,5,Content,VADER,3b
0.4873417721518987,RICE,5,Content,VADER,3b
0.47151898734177217,RICE,5,Content,VADER,3b
0.45714285714285713,RICE,7,Content,VADER,3b
0.5015873015873016,RICE,7,Content,VADER,3b
0.49523809523809526,RICE,7,Content,VADER,3b
0.473015873015873,RICE,7,Content,VADER,3b
0.4507936507936508,RICE,7,Content,VADER,3b
0.43174603174603177,RICE,7,Content,VADER,3b
0.5111111111111111,RICE,7,Content,VADER,3b
0.4857142857142857,RICE,7,Content,VADER,3b
0.48253968253968255,RICE,7,Content,VADER,3b
0.44761904761904764,RICE,7,Content,VADER,3b
0.44761904761904764,RICE,7,Content,VADER,3b
0.49523809523809526,RICE,7,Content,VADER,3b
0.44126984126984126,RICE,7,Content,VADER,3b
0.4603174603174603,RICE,7,Content,VADER,3b
0.473015873015873,RICE,7,Content,VADER,3b
0.4222222222222222,RICE,7,Content,VADER,3b
0.4984126984126984,RICE,7,Content,VADER,3b
0.48253968253968255,RICE,7,Content,VADER,3b
0.49523809523809526,RICE,7,Content,VADER,3b
0.47619047619047616,RICE,7,Content,VADER,3b
0.5047619047619047,RICE,7,Content,VADER,3b
0.4793650793650794,RICE,7,Content,VADER,3b
0.45396825396825397,RICE,7,Content,VADER,3b
0.4603174603174603,RICE,7,Content,VADER,3b
0.4857142857142857,RICE,7,Content,VADER,3b
0.4444444444444444,RICE,7,Content,VADER,3b
0.4888888888888889,RICE,7,Content,VADER,3b
0.473015873015873,RICE,7,Content,VADER,3b
0.4984126984126984,RICE,7,Content,VADER,3b
0.5047619047619047,RICE,7,Content,VADER,3b
0.5015873015873016,RICE,7,Content,VADER,3b
0.42857142857142855,RICE,7,Content,VADER,3b
0.473015873015873,RICE,7,Content,VADER,3b
0.46984126984126984,RICE,7,Content,VADER,3b
0.4793650793650794,RICE,7,Content,VADER,3b
0.43492063492063493,RICE,7,Content,VADER,3b
0.4793650793650794,RICE,7,Content,VADER,3b
0.49206349206349204,RICE,7,Content,VADER,3b
0.47619047619047616,RICE,7,Content,VADER,3b
0.4984126984126984,RICE,7,Content,VADER,3b
0.43492063492063493,RICE,7,Content,VADER,3b
0.4857142857142857,RICE,7,Content,VADER,3b
0.4793650793650794,RICE,7,Content,VADER,3b
0.49206349206349204,RICE,7,Content,VADER,3b
0.5238095238095238,RICE,7,Content,VADER,3b
0.43174603174603177,RICE,7,Content,VADER,3b
0.5015873015873016,RICE,7,Content,VADER,3b
0.4793650793650794,RICE,7,Content,VADER,3b
0.473015873015873,RICE,7,Content,VADER,3b
0.46984126984126984,RICE,7,Content,VADER,3b
0.476038338658147,RICE,14,Content,VADER,3b
0.5175718849840255,RICE,14,Content,VADER,3b
0.49201277955271566,RICE,14,Content,VADER,3b
0.45686900958466453,RICE,14,Content,VADER,3b
0.4536741214057508,RICE,14,Content,VADER,3b
0.4728434504792332,RICE,14,Content,VADER,3b
0.5143769968051118,RICE,14,Content,VADER,3b
0.5111821086261981,RICE,14,Content,VADER,3b
0.4536741214057508,RICE,14,Content,VADER,3b
0.476038338658147,RICE,14,Content,VADER,3b
0.5303514376996805,RICE,14,Content,VADER,3b
0.4696485623003195,RICE,14,Content,VADER,3b
0.4952076677316294,RICE,14,Content,VADER,3b
0.5271565495207667,RICE,14,Content,VADER,3b
0.5015974440894568,RICE,14,Content,VADER,3b
0.5015974440894568,RICE,14,Content,VADER,3b
0.5239616613418531,RICE,14,Content,VADER,3b
0.46645367412140576,RICE,14,Content,VADER,3b
0.4792332268370607,RICE,14,Content,VADER,3b
0.46006389776357826,RICE,14,Content,VADER,3b
0.46645367412140576,RICE,14,Content,VADER,3b
0.4792332268370607,RICE,14,Content,VADER,3b
0.46006389776357826,RICE,14,Content,VADER,3b
0.4984025559105431,RICE,14,Content,VADER,3b
0.46325878594249204,RICE,14,Content,VADER,3b
0.43769968051118213,RICE,14,Content,VADER,3b
0.4696485623003195,RICE,14,Content,VADER,3b
0.4792332268370607,RICE,14,Content,VADER,3b
0.5303514376996805,RICE,14,Content,VADER,3b
0.4504792332268371,RICE,14,Content,VADER,3b
0.4440894568690096,RICE,14,Content,VADER,3b
0.5175718849840255,RICE,14,Content,VADER,3b
0.5111821086261981,RICE,14,Content,VADER,3b
0.48242811501597443,RICE,14,Content,VADER,3b
0.4504792332268371,RICE,14,Content,VADER,3b
0.4728434504792332,RICE,14,Content,VADER,3b
0.5079872204472844,RICE,14,Content,VADER,3b
0.48881789137380194,RICE,14,Content,VADER,3b
0.4728434504792332,RICE,14,Content,VADER,3b
0.5175718849840255,RICE,14,Content,VADER,3b
0.476038338658147,RICE,14,Content,VADER,3b
0.48562300319488816,RICE,14,Content,VADER,3b
0.4728434504792332,RICE,14,Content,VADER,3b
0.4504792332268371,RICE,14,Content,VADER,3b
0.46645367412140576,RICE,14,Content,VADER,3b
0.5079872204472844,RICE,14,Content,VADER,3b
0.4952076677316294,RICE,14,Content,VADER,3b
0.4696485623003195,RICE,14,Content,VADER,3b
0.5207667731629393,RICE,14,Content,VADER,3b
0.4281150159744409,RICE,14,Content,VADER,3b
0.40390879478827363,RICE,30,Content,VADER,3b
0.48859934853420195,RICE,30,Content,VADER,3b
0.495114006514658,RICE,30,Content,VADER,3b
0.49185667752442996,RICE,30,Content,VADER,3b
0.4755700325732899,RICE,30,Content,VADER,3b
0.46905537459283386,RICE,30,Content,VADER,3b
0.5179153094462541,RICE,30,Content,VADER,3b
0.49185667752442996,RICE,30,Content,VADER,3b
0.50814332247557,RICE,30,Content,VADER,3b
0.498371335504886,RICE,30,Content,VADER,3b
0.46905537459283386,RICE,30,Content,VADER,3b
0.4755700325732899,RICE,30,Content,VADER,3b
0.498371335504886,RICE,30,Content,VADER,3b
0.46905537459283386,RICE,30,Content,VADER,3b
0.498371335504886,RICE,30,Content,VADER,3b
0.4234527687296417,RICE,30,Content,VADER,3b
0.4201954397394137,RICE,30,Content,VADER,3b
0.4723127035830619,RICE,30,Content,VADER,3b
0.3973941368078176,RICE,30,Content,VADER,3b
0.495114006514658,RICE,30,Content,VADER,3b
0.44299674267100975,RICE,30,Content,VADER,3b
0.501628664495114,RICE,30,Content,VADER,3b
0.48534201954397393,RICE,30,Content,VADER,3b
0.49185667752442996,RICE,30,Content,VADER,3b
0.44625407166123776,RICE,30,Content,VADER,3b
0.4755700325732899,RICE,30,Content,VADER,3b
0.49185667752442996,RICE,30,Content,VADER,3b
0.46579804560260585,RICE,30,Content,VADER,3b
0.5211726384364821,RICE,30,Content,VADER,3b
0.5179153094462541,RICE,30,Content,VADER,3b
0.495114006514658,RICE,30,Content,VADER,3b
0.4495114006514658,RICE,30,Content,VADER,3b
0.4169381107491857,RICE,30,Content,VADER,3b
0.49185667752442996,RICE,30,Content,VADER,3b
0.5211726384364821,RICE,30,Content,VADER,3b
0.46254071661237783,RICE,30,Content,VADER,3b
0.504885993485342,RICE,30,Content,VADER,3b
0.4755700325732899,RICE,30,Content,VADER,3b
0.42671009771986973,RICE,30,Content,VADER,3b
0.4527687296416938,RICE,30,Content,VADER,3b
0.4723127035830619,RICE,30,Content,VADER,3b
0.495114006514658,RICE,30,Content,VADER,3b
0.4592833876221498,RICE,30,Content,VADER,3b
0.4820846905537459,RICE,30,Content,VADER,3b
0.46254071661237783,RICE,30,Content,VADER,3b
0.50814332247557,RICE,30,Content,VADER,3b
0.48534201954397393,RICE,30,Content,VADER,3b
0.50814332247557,RICE,30,Content,VADER,3b
0.48534201954397393,RICE,30,Content,VADER,3b
0.504885993485342,RICE,30,Content,VADER,3b
0.5063291139240507,OAT,0,Content,VADER,3b
0.43037974683544306,OAT,0,Content,VADER,3b
0.569620253164557,OAT,0,Content,VADER,3b
0.5316455696202531,OAT,0,Content,VADER,3b
0.4936708860759494,OAT,0,Content,VADER,3b
0.5189873417721519,OAT,0,Content,VADER,3b
0.5316455696202531,OAT,0,Content,VADER,3b
0.620253164556962,OAT,0,Content,VADER,3b
0.5443037974683544,OAT,0,Content,VADER,3b
0.5189873417721519,OAT,0,Content,VADER,3b
0.5949367088607594,OAT,0,Content,VADER,3b
0.569620253164557,OAT,0,Content,VADER,3b
0.5189873417721519,OAT,0,Content,VADER,3b
0.5822784810126582,OAT,0,Content,VADER,3b
0.5443037974683544,OAT,0,Content,VADER,3b
0.5063291139240507,OAT,0,Content,VADER,3b
0.46835443037974683,OAT,0,Content,VADER,3b
0.5443037974683544,OAT,0,Content,VADER,3b
0.569620253164557,OAT,0,Content,VADER,3b
0.569620253164557,OAT,0,Content,VADER,3b
0.4936708860759494,OAT,0,Content,VADER,3b
0.46835443037974683,OAT,0,Content,VADER,3b
0.5569620253164557,OAT,0,Content,VADER,3b
0.5316455696202531,OAT,0,Content,VADER,3b
0.5822784810126582,OAT,0,Content,VADER,3b
0.45569620253164556,OAT,0,Content,VADER,3b
0.569620253164557,OAT,0,Content,VADER,3b
0.43037974683544306,OAT,0,Content,VADER,3b
0.5443037974683544,OAT,0,Content,VADER,3b
0.5316455696202531,OAT,0,Content,VADER,3b
0.5063291139240507,OAT,0,Content,VADER,3b
0.46835443037974683,OAT,0,Content,VADER,3b
0.569620253164557,OAT,0,Content,VADER,3b
0.620253164556962,OAT,0,Content,VADER,3b
0.5443037974683544,OAT,0,Content,VADER,3b
0.5569620253164557,OAT,0,Content,VADER,3b
0.5822784810126582,OAT,0,Content,VADER,3b
0.5569620253164557,OAT,0,Content,VADER,3b
0.569620253164557,OAT,0,Content,VADER,3b
0.5569620253164557,OAT,0,Content,VADER,3b
0.5316455696202531,OAT,0,Content,VADER,3b
0.6075949367088608,OAT,0,Content,VADER,3b
0.5189873417721519,OAT,0,Content,VADER,3b
0.5063291139240507,OAT,0,Content,VADER,3b
0.5822784810126582,OAT,0,Content,VADER,3b
0.5443037974683544,OAT,0,Content,VADER,3b
0.569620253164557,OAT,0,Content,VADER,3b
0.569620253164557,OAT,0,Content,VADER,3b
0.5569620253164557,OAT,0,Content,VADER,3b
0.569620253164557,OAT,0,Content,VADER,3b
0.5063291139240507,OAT,1,Content,VADER,3b
0.5569620253164557,OAT,1,Content,VADER,3b
0.5443037974683544,OAT,1,Content,VADER,3b
0.5443037974683544,OAT,1,Content,VADER,3b
0.5063291139240507,OAT,1,Content,VADER,3b
0.5443037974683544,OAT,1,Content,VADER,3b
0.5443037974683544,OAT,1,Content,VADER,3b
0.5822784810126582,OAT,1,Content,VADER,3b
0.5569620253164557,OAT,1,Content,VADER,3b
0.6329113924050633,OAT,1,Content,VADER,3b
0.5949367088607594,OAT,1,Content,VADER,3b
0.5569620253164557,OAT,1,Content,VADER,3b
0.4430379746835443,OAT,1,Content,VADER,3b
0.5316455696202531,OAT,1,Content,VADER,3b
0.5189873417721519,OAT,1,Content,VADER,3b
0.5189873417721519,OAT,1,Content,VADER,3b
0.5443037974683544,OAT,1,Content,VADER,3b
0.5822784810126582,OAT,1,Content,VADER,3b
0.5443037974683544,OAT,1,Content,VADER,3b
0.5569620253164557,OAT,1,Content,VADER,3b
0.5316455696202531,OAT,1,Content,VADER,3b
0.5316455696202531,OAT,1,Content,VADER,3b
0.5569620253164557,OAT,1,Content,VADER,3b
0.5569620253164557,OAT,1,Content,VADER,3b
0.5949367088607594,OAT,1,Content,VADER,3b
0.6075949367088608,OAT,1,Content,VADER,3b
0.5189873417721519,OAT,1,Content,VADER,3b
0.5443037974683544,OAT,1,Content,VADER,3b
0.5569620253164557,OAT,1,Content,VADER,3b
0.5569620253164557,OAT,1,Content,VADER,3b
0.5443037974683544,OAT,1,Content,VADER,3b
0.5316455696202531,OAT,1,Content,VADER,3b
0.4936708860759494,OAT,1,Content,VADER,3b
0.5569620253164557,OAT,1,Content,VADER,3b
0.5443037974683544,OAT,1,Content,VADER,3b
0.4936708860759494,OAT,1,Content,VADER,3b
0.5949367088607594,OAT,1,Content,VADER,3b
0.5063291139240507,OAT,1,Content,VADER,3b
0.5316455696202531,OAT,1,Content,VADER,3b
0.5949367088607594,OAT,1,Content,VADER,3b
0.4050632911392405,OAT,1,Content,VADER,3b
0.620253164556962,OAT,1,Content,VADER,3b
0.6329113924050633,OAT,1,Content,VADER,3b
0.5063291139240507,OAT,1,Content,VADER,3b
0.5822784810126582,OAT,1,Content,VADER,3b
0.569620253164557,OAT,1,Content,VADER,3b
0.5316455696202531,OAT,1,Content,VADER,3b
0.5063291139240507,OAT,1,Content,VADER,3b
0.569620253164557,OAT,1,Content,VADER,3b
0.620253164556962,OAT,1,Content,VADER,3b
0.6410256410256411,OAT,2,Content,VADER,3b
0.5384615384615384,OAT,2,Content,VADER,3b
0.5769230769230769,OAT,2,Content,VADER,3b
0.6025641025641025,OAT,2,Content,VADER,3b
0.5897435897435898,OAT,2,Content,VADER,3b
0.5512820512820513,OAT,2,Content,VADER,3b
0.5384615384615384,OAT,2,Content,VADER,3b
0.5384615384615384,OAT,2,Content,VADER,3b
0.6025641025641025,OAT,2,Content,VADER,3b
0.5641025641025641,OAT,2,Content,VADER,3b
0.5384615384615384,OAT,2,Content,VADER,3b
0.5897435897435898,OAT,2,Content,VADER,3b
0.5,OAT,2,Content,VADER,3b
0.48717948717948717,OAT,2,Content,VADER,3b
0.5128205128205128,OAT,2,Content,VADER,3b
0.47435897435897434,OAT,2,Content,VADER,3b
0.5512820512820513,OAT,2,Content,VADER,3b
0.5128205128205128,OAT,2,Content,VADER,3b
0.6025641025641025,OAT,2,Content,VADER,3b
0.47435897435897434,OAT,2,Content,VADER,3b
0.5641025641025641,OAT,2,Content,VADER,3b
