ACCURACY,GRAIN,DELAY,TEXT,EXPERIMENT,TOOL
0.551829268292683,SOYBEAN,3,Content,1,VADER
0.5914634146341463,SOYBEAN,3,Content,1,VADER
0.5975609756097561,SOYBEAN,3,Content,1,VADER
0.5579268292682927,SOYBEAN,3,Content,1,VADER
0.5487804878048781,SOYBEAN,3,Content,1,VADER
0.5213414634146342,SOYBEAN,3,Content,1,VADER
0.5853658536585366,SOYBEAN,3,Content,1,VADER
0.551829268292683,SOYBEAN,3,Content,1,VADER
0.5274390243902439,SOYBEAN,3,Content,1,VADER
0.5152439024390244,SOYBEAN,3,Content,1,VADER
0.5548780487804879,SOYBEAN,3,Content,1,VADER
0.5701219512195121,SOYBEAN,3,Content,1,VADER
0.5762195121951219,SOYBEAN,3,Content,1,VADER
0.5121951219512195,SOYBEAN,3,Content,1,VADER
0.5548780487804879,SOYBEAN,3,Content,1,VADER
0.5030487804878049,SOYBEAN,3,Content,1,VADER
0.5640243902439024,SOYBEAN,3,Content,1,VADER
0.5945121951219512,SOYBEAN,3,Content,1,VADER
0.5365853658536586,SOYBEAN,3,Content,1,VADER
0.5945121951219512,SOYBEAN,3,Content,1,VADER
0.5457317073170732,SOYBEAN,3,Content,1,VADER
0.5396341463414634,SOYBEAN,3,Content,1,VADER
0.5701219512195121,SOYBEAN,3,Content,1,VADER
0.5579268292682927,SOYBEAN,3,Content,1,VADER
0.5792682926829268,SOYBEAN,3,Content,1,VADER
0.5701219512195121,SOYBEAN,3,Content,1,VADER
0.5548780487804879,SOYBEAN,3,Content,1,VADER
0.5609756097560976,SOYBEAN,3,Content,1,VADER
0.5884146341463414,SOYBEAN,3,Content,1,VADER
0.5457317073170732,SOYBEAN,3,Content,1,VADER
0.5426829268292683,SOYBEAN,3,Content,1,VADER
0.5975609756097561,SOYBEAN,3,Content,1,VADER
0.5640243902439024,SOYBEAN,3,Content,1,VADER
0.551829268292683,SOYBEAN,3,Content,1,VADER
0.5487804878048781,SOYBEAN,3,Content,1,VADER
0.5487804878048781,SOYBEAN,3,Content,1,VADER
0.573170731707317,SOYBEAN,3,Content,1,VADER
0.5274390243902439,SOYBEAN,3,Content,1,VADER
0.5853658536585366,SOYBEAN,3,Content,1,VADER
0.5823170731707317,SOYBEAN,3,Content,1,VADER
0.5152439024390244,SOYBEAN,3,Content,1,VADER
0.600609756097561,SOYBEAN,3,Content,1,VADER
0.5351681957186545,SOYBEAN,5,Content,1,VADER
0.5535168195718655,SOYBEAN,5,Content,1,VADER
0.5932721712538226,SOYBEAN,5,Content,1,VADER
0.47706422018348627,SOYBEAN,5,Content,1,VADER
0.5779816513761468,SOYBEAN,5,Content,1,VADER
0.5657492354740061,SOYBEAN,5,Content,1,VADER
0.5688073394495413,SOYBEAN,5,Content,1,VADER
0.5474006116207951,SOYBEAN,5,Content,1,VADER
0.5596330275229358,SOYBEAN,5,Content,1,VADER
0.5749235474006116,SOYBEAN,5,Content,1,VADER
0.5626911314984709,SOYBEAN,5,Content,1,VADER
0.5107033639143731,SOYBEAN,5,Content,1,VADER
0.5565749235474006,SOYBEAN,5,Content,1,VADER
0.5290519877675841,SOYBEAN,5,Content,1,VADER
0.5351681957186545,SOYBEAN,5,Content,1,VADER
0.5749235474006116,SOYBEAN,5,Content,1,VADER
0.5259938837920489,SOYBEAN,5,Content,1,VADER
0.5535168195718655,SOYBEAN,5,Content,1,VADER
0.5779816513761468,SOYBEAN,5,Content,1,VADER
0.5259938837920489,SOYBEAN,5,Content,1,VADER
0.5412844036697247,SOYBEAN,5,Content,1,VADER
0.5596330275229358,SOYBEAN,5,Content,1,VADER
0.5718654434250765,SOYBEAN,5,Content,1,VADER
0.5137614678899083,SOYBEAN,5,Content,1,VADER
0.5504587155963303,SOYBEAN,5,Content,1,VADER
0.5137614678899083,SOYBEAN,5,Content,1,VADER
0.5504587155963303,SOYBEAN,5,Content,1,VADER
0.581039755351682,SOYBEAN,5,Content,1,VADER
0.5565749235474006,SOYBEAN,5,Content,1,VADER
0.5657492354740061,SOYBEAN,5,Content,1,VADER
0.5657492354740061,SOYBEAN,5,Content,1,VADER
0.581039755351682,SOYBEAN,5,Content,1,VADER
0.5412844036697247,SOYBEAN,5,Content,1,VADER
0.5779816513761468,SOYBEAN,5,Content,1,VADER
0.5565749235474006,SOYBEAN,5,Content,1,VADER
0.5596330275229358,SOYBEAN,5,Content,1,VADER
0.5718654434250765,SOYBEAN,5,Content,1,VADER
0.5382262996941896,SOYBEAN,5,Content,1,VADER
0.5749235474006116,SOYBEAN,5,Content,1,VADER
0.5779816513761468,SOYBEAN,5,Content,1,VADER
0.5596330275229358,SOYBEAN,5,Content,1,VADER
0.5535168195718655,SOYBEAN,5,Content,1,VADER
0.581039755351682,SOYBEAN,5,Content,1,VADER
0.5015290519877675,SOYBEAN,5,Content,1,VADER
0.5565749235474006,SOYBEAN,5,Content,1,VADER
0.5351681957186545,SOYBEAN,5,Content,1,VADER
0.5107033639143731,SOYBEAN,5,Content,1,VADER
0.5382262996941896,SOYBEAN,5,Content,1,VADER
0.5351681957186545,SOYBEAN,5,Content,1,VADER
0.5474006116207951,SOYBEAN,5,Content,1,VADER
0.50920245398773,SOYBEAN,7,Content,1,VADER
0.549079754601227,SOYBEAN,7,Content,1,VADER
0.549079754601227,SOYBEAN,7,Content,1,VADER
0.5398773006134969,SOYBEAN,7,Content,1,VADER
0.5276073619631901,SOYBEAN,7,Content,1,VADER
0.5061349693251533,SOYBEAN,7,Content,1,VADER
0.6134969325153374,SOYBEAN,7,Content,1,VADER
0.49693251533742333,SOYBEAN,7,Content,1,VADER
0.5306748466257669,SOYBEAN,7,Content,1,VADER
0.5460122699386503,SOYBEAN,7,Content,1,VADER
0.5552147239263804,SOYBEAN,7,Content,1,VADER
0.5276073619631901,SOYBEAN,7,Content,1,VADER
0.5061349693251533,SOYBEAN,7,Content,1,VADER
0.5306748466257669,SOYBEAN,7,Content,1,VADER
0.5398773006134969,SOYBEAN,7,Content,1,VADER
0.549079754601227,SOYBEAN,7,Content,1,VADER
0.5245398773006135,SOYBEAN,7,Content,1,VADER
0.5736196319018405,SOYBEAN,7,Content,1,VADER
0.5337423312883436,SOYBEAN,7,Content,1,VADER
0.5398773006134969,SOYBEAN,7,Content,1,VADER
0.5460122699386503,SOYBEAN,7,Content,1,VADER
0.5674846625766872,SOYBEAN,7,Content,1,VADER
0.5,SOYBEAN,7,Content,1,VADER
0.5184049079754601,SOYBEAN,7,Content,1,VADER
0.5858895705521472,SOYBEAN,7,Content,1,VADER
0.5644171779141104,SOYBEAN,7,Content,1,VADER
0.549079754601227,SOYBEAN,7,Content,1,VADER
0.549079754601227,SOYBEAN,7,Content,1,VADER
0.5030674846625767,SOYBEAN,7,Content,1,VADER
0.5552147239263804,SOYBEAN,7,Content,1,VADER
0.5245398773006135,SOYBEAN,7,Content,1,VADER
0.5429447852760736,SOYBEAN,7,Content,1,VADER
0.5674846625766872,SOYBEAN,7,Content,1,VADER
0.5736196319018405,SOYBEAN,7,Content,1,VADER
0.558282208588957,SOYBEAN,7,Content,1,VADER
0.5521472392638037,SOYBEAN,7,Content,1,VADER
0.588957055214724,SOYBEAN,7,Content,1,VADER
0.5828220858895705,SOYBEAN,7,Content,1,VADER
0.5920245398773006,SOYBEAN,7,Content,1,VADER
0.5552147239263804,SOYBEAN,7,Content,1,VADER
0.5460122699386503,SOYBEAN,7,Content,1,VADER
0.5552147239263804,SOYBEAN,7,Content,1,VADER
0.5184049079754601,SOYBEAN,7,Content,1,VADER
0.5245398773006135,SOYBEAN,7,Content,1,VADER
0.5460122699386503,SOYBEAN,7,Content,1,VADER
0.5306748466257669,SOYBEAN,7,Content,1,VADER
0.5552147239263804,SOYBEAN,7,Content,1,VADER
0.5858895705521472,SOYBEAN,7,Content,1,VADER
0.5460122699386503,SOYBEAN,7,Content,1,VADER
0.5,SOYBEAN,7,Content,1,VADER
0.4845679012345679,SOYBEAN,14,Content,1,VADER
0.5493827160493827,SOYBEAN,14,Content,1,VADER
0.5432098765432098,SOYBEAN,14,Content,1,VADER
0.5216049382716049,SOYBEAN,14,Content,1,VADER
0.5462962962962963,SOYBEAN,14,Content,1,VADER
0.5709876543209876,SOYBEAN,14,Content,1,VADER
0.5648148148148148,SOYBEAN,14,Content,1,VADER
0.5740740740740741,SOYBEAN,14,Content,1,VADER
0.5154320987654321,SOYBEAN,14,Content,1,VADER
0.5462962962962963,SOYBEAN,14,Content,1,VADER
0.5771604938271605,SOYBEAN,14,Content,1,VADER
0.5524691358024691,SOYBEAN,14,Content,1,VADER
0.558641975308642,SOYBEAN,14,Content,1,VADER
0.5432098765432098,SOYBEAN,14,Content,1,VADER
0.5462962962962963,SOYBEAN,14,Content,1,VADER
0.5617283950617284,SOYBEAN,14,Content,1,VADER
0.5648148148148148,SOYBEAN,14,Content,1,VADER
0.5709876543209876,SOYBEAN,14,Content,1,VADER
0.558641975308642,SOYBEAN,14,Content,1,VADER
0.5123456790123457,SOYBEAN,14,Content,1,VADER
0.5802469135802469,SOYBEAN,14,Content,1,VADER
0.5401234567901234,SOYBEAN,14,Content,1,VADER
0.5833333333333334,SOYBEAN,14,Content,1,VADER
0.5524691358024691,SOYBEAN,14,Content,1,VADER
0.5462962962962963,SOYBEAN,14,Content,1,VADER
0.5709876543209876,SOYBEAN,14,Content,1,VADER
0.5679012345679012,SOYBEAN,14,Content,1,VADER
0.6111111111111112,SOYBEAN,14,Content,1,VADER
0.5216049382716049,SOYBEAN,14,Content,1,VADER
0.5524691358024691,SOYBEAN,14,Content,1,VADER
0.5277777777777778,SOYBEAN,14,Content,1,VADER
0.5185185185185185,SOYBEAN,14,Content,1,VADER
0.49691358024691357,SOYBEAN,14,Content,1,VADER
0.5895061728395061,SOYBEAN,14,Content,1,VADER
0.5493827160493827,SOYBEAN,14,Content,1,VADER
0.5432098765432098,SOYBEAN,14,Content,1,VADER
0.5895061728395061,SOYBEAN,14,Content,1,VADER
0.5462962962962963,SOYBEAN,14,Content,1,VADER
0.5648148148148148,SOYBEAN,14,Content,1,VADER
0.558641975308642,SOYBEAN,14,Content,1,VADER
0.5123456790123457,SOYBEAN,14,Content,1,VADER
0.5925925925925926,SOYBEAN,14,Content,1,VADER
0.558641975308642,SOYBEAN,14,Content,1,VADER
0.5216049382716049,SOYBEAN,14,Content,1,VADER
0.5493827160493827,SOYBEAN,14,Content,1,VADER
0.5864197530864198,SOYBEAN,14,Content,1,VADER
0.5864197530864198,SOYBEAN,14,Content,1,VADER
0.5679012345679012,SOYBEAN,14,Content,1,VADER
0.5339506172839507,SOYBEAN,14,Content,1,VADER
0.5895061728395061,SOYBEAN,14,Content,1,VADER
0.5297805642633229,SOYBEAN,30,Content,1,VADER
0.5517241379310345,SOYBEAN,30,Content,1,VADER
0.5454545454545454,SOYBEAN,30,Content,1,VADER
0.567398119122257,SOYBEAN,30,Content,1,VADER
0.6018808777429467,SOYBEAN,30,Content,1,VADER
0.554858934169279,SOYBEAN,30,Content,1,VADER
0.5329153605015674,SOYBEAN,30,Content,1,VADER
0.554858934169279,SOYBEAN,30,Content,1,VADER
0.5297805642633229,SOYBEAN,30,Content,1,VADER
0.5642633228840125,SOYBEAN,30,Content,1,VADER
0.5517241379310345,SOYBEAN,30,Content,1,VADER
0.5830721003134797,SOYBEAN,30,Content,1,VADER
0.542319749216301,SOYBEAN,30,Content,1,VADER
0.4952978056426332,SOYBEAN,30,Content,1,VADER
0.5517241379310345,SOYBEAN,30,Content,1,VADER
0.5297805642633229,SOYBEAN,30,Content,1,VADER
0.5862068965517241,SOYBEAN,30,Content,1,VADER
0.5391849529780565,SOYBEAN,30,Content,1,VADER
0.5235109717868338,SOYBEAN,30,Content,1,VADER
0.5799373040752351,SOYBEAN,30,Content,1,VADER
0.5924764890282131,SOYBEAN,30,Content,1,VADER
0.5454545454545454,SOYBEAN,30,Content,1,VADER
0.5360501567398119,SOYBEAN,30,Content,1,VADER
0.5924764890282131,SOYBEAN,30,Content,1,VADER
0.5203761755485894,SOYBEAN,30,Content,1,VADER
0.554858934169279,SOYBEAN,30,Content,1,VADER
0.6050156739811913,SOYBEAN,30,Content,1,VADER
0.54858934169279,SOYBEAN,30,Content,1,VADER
0.5266457680250783,SOYBEAN,30,Content,1,VADER
0.567398119122257,SOYBEAN,30,Content,1,VADER
0.5297805642633229,SOYBEAN,30,Content,1,VADER
0.5579937304075235,SOYBEAN,30,Content,1,VADER
0.5611285266457681,SOYBEAN,30,Content,1,VADER
0.554858934169279,SOYBEAN,30,Content,1,VADER
0.5360501567398119,SOYBEAN,30,Content,1,VADER
0.5517241379310345,SOYBEAN,30,Content,1,VADER
0.5391849529780565,SOYBEAN,30,Content,1,VADER
0.5109717868338558,SOYBEAN,30,Content,1,VADER
0.567398119122257,SOYBEAN,30,Content,1,VADER
0.54858934169279,SOYBEAN,30,Content,1,VADER
0.5642633228840125,SOYBEAN,30,Content,1,VADER
0.5611285266457681,SOYBEAN,30,Content,1,VADER
0.5266457680250783,SOYBEAN,30,Content,1,VADER
0.5297805642633229,SOYBEAN,30,Content,1,VADER
0.5454545454545454,SOYBEAN,30,Content,1,VADER
0.5235109717868338,SOYBEAN,30,Content,1,VADER
0.5391849529780565,SOYBEAN,30,Content,1,VADER
0.5642633228840125,SOYBEAN,30,Content,1,VADER
0.5360501567398119,SOYBEAN,30,Content,1,VADER
0.5360501567398119,SOYBEAN,30,Content,1,VADER
0.50920245398773,WHEAT,0,Content,1,VADER
0.49693251533742333,WHEAT,0,Content,1,VADER
0.5,WHEAT,0,Content,1,VADER
0.5030674846625767,WHEAT,0,Content,1,VADER
0.5214723926380368,WHEAT,0,Content,1,VADER
0.5030674846625767,WHEAT,0,Content,1,VADER
0.5122699386503068,WHEAT,0,Content,1,VADER
0.4785276073619632,WHEAT,0,Content,1,VADER
0.48773006134969327,WHEAT,0,Content,1,VADER
0.4754601226993865,WHEAT,0,Content,1,VADER
0.5030674846625767,WHEAT,0,Content,1,VADER
0.5061349693251533,WHEAT,0,Content,1,VADER
0.4723926380368098,WHEAT,0,Content,1,VADER
0.4815950920245399,WHEAT,0,Content,1,VADER
0.48773006134969327,WHEAT,0,Content,1,VADER
0.5122699386503068,WHEAT,0,Content,1,VADER
0.48466257668711654,WHEAT,0,Content,1,VADER
0.5153374233128835,WHEAT,0,Content,1,VADER
0.5245398773006135,WHEAT,0,Content,1,VADER
0.5030674846625767,WHEAT,0,Content,1,VADER
0.5,WHEAT,0,Content,1,VADER
0.49693251533742333,WHEAT,0,Content,1,VADER
0.5337423312883436,WHEAT,0,Content,1,VADER
0.4815950920245399,WHEAT,0,Content,1,VADER
0.4754601226993865,WHEAT,0,Content,1,VADER
0.4723926380368098,WHEAT,0,Content,1,VADER
0.48773006134969327,WHEAT,0,Content,1,VADER
0.5061349693251533,WHEAT,0,Content,1,VADER
0.4570552147239264,WHEAT,0,Content,1,VADER
0.4938650306748466,WHEAT,0,Content,1,VADER
0.49079754601226994,WHEAT,0,Content,1,VADER
0.5214723926380368,WHEAT,0,Content,1,VADER
0.5306748466257669,WHEAT,0,Content,1,VADER
0.48773006134969327,WHEAT,0,Content,1,VADER
0.49079754601226994,WHEAT,0,Content,1,VADER
0.50920245398773,WHEAT,0,Content,1,VADER
0.558282208588957,WHEAT,0,Content,1,VADER
0.48466257668711654,WHEAT,0,Content,1,VADER
0.4938650306748466,WHEAT,0,Content,1,VADER
0.48466257668711654,WHEAT,0,Content,1,VADER
0.5276073619631901,WHEAT,0,Content,1,VADER
0.4785276073619632,WHEAT,0,Content,1,VADER
0.5276073619631901,WHEAT,0,Content,1,VADER
0.4815950920245399,WHEAT,0,Content,1,VADER
0.49079754601226994,WHEAT,0,Content,1,VADER
0.4539877300613497,WHEAT,0,Content,1,VADER
0.4754601226993865,WHEAT,0,Content,1,VADER
0.5122699386503068,WHEAT,0,Content,1,VADER
0.5122699386503068,WHEAT,0,Content,1,VADER
0.5061349693251533,WHEAT,0,Content,1,VADER
0.48466257668711654,WHEAT,1,Content,1,VADER
0.49693251533742333,WHEAT,1,Content,1,VADER
0.49693251533742333,WHEAT,1,Content,1,VADER
0.49079754601226994,WHEAT,1,Content,1,VADER
0.49079754601226994,WHEAT,1,Content,1,VADER
0.5061349693251533,WHEAT,1,Content,1,VADER
0.4938650306748466,WHEAT,1,Content,1,VADER
0.48773006134969327,WHEAT,1,Content,1,VADER
0.5184049079754601,WHEAT,1,Content,1,VADER
0.4386503067484663,WHEAT,1,Content,1,VADER
0.50920245398773,WHEAT,1,Content,1,VADER
0.5,WHEAT,1,Content,1,VADER
0.48773006134969327,WHEAT,1,Content,1,VADER
0.49693251533742333,WHEAT,1,Content,1,VADER
0.46932515337423314,WHEAT,1,Content,1,VADER
0.5398773006134969,WHEAT,1,Content,1,VADER
0.5306748466257669,WHEAT,1,Content,1,VADER
0.5061349693251533,WHEAT,1,Content,1,VADER
0.48773006134969327,WHEAT,1,Content,1,VADER
0.4539877300613497,WHEAT,1,Content,1,VADER
0.4938650306748466,WHEAT,1,Content,1,VADER
0.5,WHEAT,1,Content,1,VADER
0.4815950920245399,WHEAT,1,Content,1,VADER
0.49693251533742333,WHEAT,1,Content,1,VADER
0.4754601226993865,WHEAT,1,Content,1,VADER
0.48773006134969327,WHEAT,1,Content,1,VADER
0.5214723926380368,WHEAT,1,Content,1,VADER
0.46319018404907975,WHEAT,1,Content,1,VADER
0.4754601226993865,WHEAT,1,Content,1,VADER
0.5,WHEAT,1,Content,1,VADER
0.48466257668711654,WHEAT,1,Content,1,VADER
0.46932515337423314,WHEAT,1,Content,1,VADER
0.5061349693251533,WHEAT,1,Content,1,VADER
0.5245398773006135,WHEAT,1,Content,1,VADER
0.49693251533742333,WHEAT,1,Content,1,VADER
0.50920245398773,WHEAT,1,Content,1,VADER
0.4601226993865031,WHEAT,1,Content,1,VADER
0.5184049079754601,WHEAT,1,Content,1,VADER
0.5276073619631901,WHEAT,1,Content,1,VADER
0.5245398773006135,WHEAT,1,Content,1,VADER
0.5030674846625767,WHEAT,1,Content,1,VADER
0.5368098159509203,WHEAT,1,Content,1,VADER
0.5122699386503068,WHEAT,1,Content,1,VADER
0.48466257668711654,WHEAT,1,Content,1,VADER
0.5337423312883436,WHEAT,1,Content,1,VADER
0.44785276073619634,WHEAT,1,Content,1,VADER
0.48773006134969327,WHEAT,1,Content,1,VADER
0.4754601226993865,WHEAT,1,Content,1,VADER
0.46932515337423314,WHEAT,1,Content,1,VADER
0.4815950920245399,WHEAT,1,Content,1,VADER
0.50920245398773,WHEAT,2,Content,1,VADER
0.48773006134969327,WHEAT,2,Content,1,VADER
0.5061349693251533,WHEAT,2,Content,1,VADER
0.49079754601226994,WHEAT,2,Content,1,VADER
0.48466257668711654,WHEAT,2,Content,1,VADER
0.49079754601226994,WHEAT,2,Content,1,VADER
0.46319018404907975,WHEAT,2,Content,1,VADER
0.49693251533742333,WHEAT,2,Content,1,VADER
0.5153374233128835,WHEAT,2,Content,1,VADER
0.4938650306748466,WHEAT,2,Content,1,VADER
0.5122699386503068,WHEAT,2,Content,1,VADER
0.5153374233128835,WHEAT,2,Content,1,VADER
0.5030674846625767,WHEAT,2,Content,1,VADER
0.5,WHEAT,2,Content,1,VADER
0.4815950920245399,WHEAT,2,Content,1,VADER
0.4938650306748466,WHEAT,2,Content,1,VADER
0.49079754601226994,WHEAT,2,Content,1,VADER
0.5368098159509203,WHEAT,2,Content,1,VADER
0.4723926380368098,WHEAT,2,Content,1,VADER
0.4938650306748466,WHEAT,2,Content,1,VADER
0.5214723926380368,WHEAT,2,Content,1,VADER
0.5,WHEAT,2,Content,1,VADER
0.49693251533742333,WHEAT,2,Content,1,VADER
0.4785276073619632,WHEAT,2,Content,1,VADER
0.5306748466257669,WHEAT,2,Content,1,VADER
0.5306748466257669,WHEAT,2,Content,1,VADER
0.50920245398773,WHEAT,2,Content,1,VADER
0.5061349693251533,WHEAT,2,Content,1,VADER
0.5122699386503068,WHEAT,2,Content,1,VADER
0.5214723926380368,WHEAT,2,Content,1,VADER
0.49079754601226994,WHEAT,2,Content,1,VADER
0.5030674846625767,WHEAT,2,Content,1,VADER
0.5153374233128835,WHEAT,2,Content,1,VADER
0.5184049079754601,WHEAT,2,Content,1,VADER
0.5368098159509203,WHEAT,2,Content,1,VADER
0.5306748466257669,WHEAT,2,Content,1,VADER
0.4938650306748466,WHEAT,2,Content,1,VADER
0.5429447852760736,WHEAT,2,Content,1,VADER
0.5030674846625767,WHEAT,2,Content,1,VADER
0.5030674846625767,WHEAT,2,Content,1,VADER
0.50920245398773,WHEAT,2,Content,1,VADER
0.5153374233128835,WHEAT,2,Content,1,VADER
0.48466257668711654,WHEAT,2,Content,1,VADER
0.5214723926380368,WHEAT,2,Content,1,VADER
0.4938650306748466,WHEAT,2,Content,1,VADER
0.5153374233128835,WHEAT,2,Content,1,VADER
0.5184049079754601,WHEAT,2,Content,1,VADER
0.46932515337423314,WHEAT,2,Content,1,VADER
0.48773006134969327,WHEAT,2,Content,1,VADER
0.450920245398773,WHEAT,2,Content,1,VADER
0.5230769230769231,WHEAT,3,Content,1,VADER
0.49230769230769234,WHEAT,3,Content,1,VADER
0.5076923076923077,WHEAT,3,Content,1,VADER
0.5107692307692308,WHEAT,3,Content,1,VADER
0.5076923076923077,WHEAT,3,Content,1,VADER
0.49230769230769234,WHEAT,3,Content,1,VADER
0.5169230769230769,WHEAT,3,Content,1,VADER
0.5261538461538462,WHEAT,3,Content,1,VADER
0.5138461538461538,WHEAT,3,Content,1,VADER
0.5169230769230769,WHEAT,3,Content,1,VADER
0.5415384615384615,WHEAT,3,Content,1,VADER
0.5076923076923077,WHEAT,3,Content,1,VADER
0.49846153846153846,WHEAT,3,Content,1,VADER
0.4676923076923077,WHEAT,3,Content,1,VADER
0.5353846153846153,WHEAT,3,Content,1,VADER
0.48615384615384616,WHEAT,3,Content,1,VADER
0.47384615384615386,WHEAT,3,Content,1,VADER
0.5107692307692308,WHEAT,3,Content,1,VADER
0.5015384615384615,WHEAT,3,Content,1,VADER
0.5261538461538462,WHEAT,3,Content,1,VADER
0.5138461538461538,WHEAT,3,Content,1,VADER
0.5261538461538462,WHEAT,3,Content,1,VADER
0.5261538461538462,WHEAT,3,Content,1,VADER
0.47384615384615386,WHEAT,3,Content,1,VADER
0.5138461538461538,WHEAT,3,Content,1,VADER
0.5046153846153846,WHEAT,3,Content,1,VADER
0.48307692307692307,WHEAT,3,Content,1,VADER
0.47692307692307695,WHEAT,3,Content,1,VADER
0.48307692307692307,WHEAT,3,Content,1,VADER
0.5138461538461538,WHEAT,3,Content,1,VADER
0.49538461538461537,WHEAT,3,Content,1,VADER
0.5169230769230769,WHEAT,3,Content,1,VADER
0.5107692307692308,WHEAT,3,Content,1,VADER
0.4584615384615385,WHEAT,3,Content,1,VADER
0.5138461538461538,WHEAT,3,Content,1,VADER
0.5261538461538462,WHEAT,3,Content,1,VADER
0.5076923076923077,WHEAT,3,Content,1,VADER
0.5292307692307693,WHEAT,3,Content,1,VADER
0.52,WHEAT,3,Content,1,VADER
0.52,WHEAT,3,Content,1,VADER
0.48615384615384616,WHEAT,3,Content,1,VADER
0.47692307692307695,WHEAT,3,Content,1,VADER
0.52,WHEAT,3,Content,1,VADER
0.49230769230769234,WHEAT,3,Content,1,VADER
0.5107692307692308,WHEAT,3,Content,1,VADER
0.5107692307692308,WHEAT,3,Content,1,VADER
0.5076923076923077,WHEAT,3,Content,1,VADER
0.49230769230769234,WHEAT,3,Content,1,VADER
0.5230769230769231,WHEAT,3,Content,1,VADER
0.5107692307692308,WHEAT,3,Content,1,VADER
0.5353846153846153,WHEAT,5,Content,1,VADER
0.4676923076923077,WHEAT,5,Content,1,VADER
0.5292307692307693,WHEAT,5,Content,1,VADER
0.5138461538461538,WHEAT,5,Content,1,VADER
0.49538461538461537,WHEAT,5,Content,1,VADER
0.5169230769230769,WHEAT,5,Content,1,VADER
0.52,WHEAT,5,Content,1,VADER
0.5107692307692308,WHEAT,5,Content,1,VADER
0.5046153846153846,WHEAT,5,Content,1,VADER
0.5292307692307693,WHEAT,5,Content,1,VADER
0.5076923076923077,WHEAT,5,Content,1,VADER
0.5015384615384615,WHEAT,5,Content,1,VADER
0.5138461538461538,WHEAT,5,Content,1,VADER
0.5138461538461538,WHEAT,5,Content,1,VADER
0.5015384615384615,WHEAT,5,Content,1,VADER
0.5138461538461538,WHEAT,5,Content,1,VADER
0.5169230769230769,WHEAT,5,Content,1,VADER
0.47692307692307695,WHEAT,5,Content,1,VADER
0.4707692307692308,WHEAT,5,Content,1,VADER
0.5076923076923077,WHEAT,5,Content,1,VADER
0.5323076923076923,WHEAT,5,Content,1,VADER
0.5169230769230769,WHEAT,5,Content,1,VADER
0.5046153846153846,WHEAT,5,Content,1,VADER
0.5138461538461538,WHEAT,5,Content,1,VADER
0.48615384615384616,WHEAT,5,Content,1,VADER
0.5107692307692308,WHEAT,5,Content,1,VADER
0.4707692307692308,WHEAT,5,Content,1,VADER
0.5169230769230769,WHEAT,5,Content,1,VADER
0.48923076923076925,WHEAT,5,Content,1,VADER
0.5046153846153846,WHEAT,5,Content,1,VADER
0.48923076923076925,WHEAT,5,Content,1,VADER
0.47692307692307695,WHEAT,5,Content,1,VADER
0.5076923076923077,WHEAT,5,Content,1,VADER
0.48923076923076925,WHEAT,5,Content,1,VADER
0.5076923076923077,WHEAT,5,Content,1,VADER
0.5353846153846153,WHEAT,5,Content,1,VADER
0.47692307692307695,WHEAT,5,Content,1,VADER
0.5076923076923077,WHEAT,5,Content,1,VADER
0.5138461538461538,WHEAT,5,Content,1,VADER
0.48615384615384616,WHEAT,5,Content,1,VADER
0.5046153846153846,WHEAT,5,Content,1,VADER
0.49230769230769234,WHEAT,5,Content,1,VADER
0.49846153846153846,WHEAT,5,Content,1,VADER
0.49230769230769234,WHEAT,5,Content,1,VADER
0.52,WHEAT,5,Content,1,VADER
0.49230769230769234,WHEAT,5,Content,1,VADER
0.5138461538461538,WHEAT,5,Content,1,VADER
0.5230769230769231,WHEAT,5,Content,1,VADER
0.5015384615384615,WHEAT,5,Content,1,VADER
0.48923076923076925,WHEAT,5,Content,1,VADER
0.5277777777777778,WHEAT,7,Content,1,VADER
0.5,WHEAT,7,Content,1,VADER
0.4876543209876543,WHEAT,7,Content,1,VADER
0.49691358024691357,WHEAT,7,Content,1,VADER
0.48148148148148145,WHEAT,7,Content,1,VADER
0.5092592592592593,WHEAT,7,Content,1,VADER
0.49382716049382713,WHEAT,7,Content,1,VADER
0.5030864197530864,WHEAT,7,Content,1,VADER
0.5185185185185185,WHEAT,7,Content,1,VADER
0.5,WHEAT,7,Content,1,VADER
0.5092592592592593,WHEAT,7,Content,1,VADER
0.49074074074074076,WHEAT,7,Content,1,VADER
0.4845679012345679,WHEAT,7,Content,1,VADER
0.4691358024691358,WHEAT,7,Content,1,VADER
0.49691358024691357,WHEAT,7,Content,1,VADER
0.4660493827160494,WHEAT,7,Content,1,VADER
0.5061728395061729,WHEAT,7,Content,1,VADER
0.5154320987654321,WHEAT,7,Content,1,VADER
0.5154320987654321,WHEAT,7,Content,1,VADER
0.5462962962962963,WHEAT,7,Content,1,VADER
0.5246913580246914,WHEAT,7,Content,1,VADER
0.5339506172839507,WHEAT,7,Content,1,VADER
0.49074074074074076,WHEAT,7,Content,1,VADER
0.4845679012345679,WHEAT,7,Content,1,VADER
0.4537037037037037,WHEAT,7,Content,1,VADER
0.5277777777777778,WHEAT,7,Content,1,VADER
0.5092592592592593,WHEAT,7,Content,1,VADER
0.5308641975308642,WHEAT,7,Content,1,VADER
0.5,WHEAT,7,Content,1,VADER
0.5061728395061729,WHEAT,7,Content,1,VADER
0.5246913580246914,WHEAT,7,Content,1,VADER
